rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H2_Testing policy,Curacao,CUW,68.1272,percent of population,2019.0
3,Demographics,Fixed telephone subscriptions,H2_Testing policy,Curacao,CUW,61709.0,number,2019.0
4,Health,Prevalence of COVID-19,H2_Testing policy,Curacao,CUW,3823.0,"Number (cumulative total by Dec 26,2020)",2020.0
9,Demographics,Fixed broadband subscriptions,H2_Testing policy,Curacao,CUW,30.4623,per 100 people,2019.0
17,Demographics,Mobile cellular subscriptions,H2_Testing policy,Curacao,CUW,115.548,per 100 people,2019.0
20,Social issues ,Net migration,H2_Testing policy,Curacao,CUW,2573.0,net total / data are 5 year estimates,2019.0
23,Environment,CO2 emissions (metric tons per capita),H2_Testing policy,Curacao,CUW,33.76146,metric tons per capita,2016.0
24,Health,Mortality due to COVID-19,H2_Testing policy,Curacao,CUW,11.0,"Number (cumulative total by Dec 26,2020)",2020.0
25,Environment,Energy use ,H2_Testing policy,Curacao,CUW,471.5791055080478,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
30,Demographics,Age dependency ratio (% of working-age population),H2_Testing policy,Curacao,CUW,55.43091115386513,proportion,2019.0
31,Demographics,Secure Internet servers ,H2_Testing policy,Curacao,CUW,4106.945625817263,per 1 million people,2019.0
45,Environment,Renewable energy consumption ,H2_Testing policy,Curacao,CUW,0.347766267819474,percent of total final energy consumption,2015.0
53,Social issues ,Proportion of women in managerial positions (%),H2_Testing policy,Curacao,CUW,42.41,percent,2018.0
55,Environment,CO2 emissions (kt),H2_Testing policy,Curacao,CUW,5390.49,kt,2016.0
59,Health,"Incidence of tuberculosis (per 100,000 people)",H2_Testing policy,Curacao,CUW,7.2,Cases,2019.0
69,Environment,Electric power consumption ,H2_Testing policy,Curacao,CUW,4797.670435959438,kWh per capita,2014.0
72,Environment,Access to electricity ,H2_Testing policy,Curacao,CUW,100.0,percent of population,2018.0
81,Environment,"Energy imports, net ",H2_Testing policy,Curacao,CUW,99.86047334620102,percent of energy use,2014.0
88,Environment,Energy use (kg of oil equivalent per capita),H2_Testing policy,Curacao,CUW,12650.8604378195,kg of oil equivalent per capita,2014.0
90,Demographics,Rural population (% of total population),H2_Testing policy,Curacao,CUW,10.902,proportion,2019.0
93,Demographics,People using at least basic sanitation services (% of population),H2_Testing policy,Curacao,CUW,98.9502751182192,proportion,2017.0
94,Demographics,"Population, total",H2_Testing policy,Curacao,CUW,157538.0,total,2019.0
97,Demographics,Urban population (% of total population),H2_Testing policy,Curacao,CUW,89.098,total,2019.0
103,Demographics,"Age dependency ratio, old (% of working-age population)",H2_Testing policy,Curacao,CUW,26.68541265847763,proportion,2019.0
116,Demographics,Refugee population by country or territory of asylum,H2_Testing policy,Curacao,CUW,42.0,proportion,2019.0
