ISO,Policy,score,rank
CPV,C8_International travel controls,0.1047951517985776,1
CPV,E2_Debt/contract relief,0.0916448504804913,2
CPV,C1_School closing,0.0832769214932666,3
CPV,H6_Facial Coverings,0.0787215453236574,4
CPV,C7_Restrictions on internal movement,0.0753064848334373,5
CPV,C2_Workplace closing,0.0682676354912543,6
CPV,H7_Vaccination policy,0.0581397096953382,7
CPV,C4_Restrictions on gatherings,0.0556705697410422,8
CPV,C5_Close public transport,0.0531000234883543,9
CPV,H2_Testing policy,0.0451610964837923,10
CPV,H3_Contact tracing,0.0385403393268889,11
CPV,C6_Stay at home requirements,0.0248705453595433,12
CPV,E1_Income support,0.0118581454961625,13
CPV,H1_Public information campaigns,0.0077392665978597,14
CPV,C3_Cancel public events,0.0,15
