rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C3_Cancel public events,Marshall Islands,MHL,38.7012,percent of population,2019.0
2,Demographics,Fixed telephone subscriptions,C3_Cancel public events,Marshall Islands,MHL,2361.0,number,2019.0
3,Health,Prevalence of Respiratory infections and tuberculosis,C3_Cancel public events,Marshall Islands,MHL,0.436263,percent,2019.0
4,Health,Prevalence of COVID-19,C3_Cancel public events,Marshall Islands,MHL,4.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Governance,Rule of law estimate ,C3_Cancel public events,Marshall Islands,MHL,-0.0330941,score,2019.0
6,Health,"Incidence of tuberculosis (per 100,000 people)",C3_Cancel public events,Marshall Islands,MHL,483.0,Cases,2019.0
8,Health,Prevalence of anxiety disorders,C3_Cancel public events,Marshall Islands,MHL,0.040904,percent,2019.0
9,Demographics,Fixed broadband subscriptions,C3_Cancel public events,Marshall Islands,MHL,1.72242,per 100 people,2019.0
11,Environment,Renewable energy consumption ,C3_Cancel public events,Marshall Islands,MHL,11.1644846525257,percent of total final energy consumption,2015.0
12,Governance,Government effectiveness estimate,C3_Cancel public events,Marshall Islands,MHL,-1.470598,score,2019.0
13,Health,Prevalence of Diabetes,C3_Cancel public events,Marshall Islands,MHL,0.162327,percent,2019.0
15,Social issues ,"Primary completion rate, total (% of relevant age group)",C3_Cancel public events,Marshall Islands,MHL,77.2962493896484,proportion,2019.0
17,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C3_Cancel public events,Marshall Islands,MHL,4.2,percent,2020.0
19,Demographics,Secure Internet servers ,C3_Cancel public events,Marshall Islands,MHL,340.1881240325901,per 1 million people,2019.0
20,Health,Prevalence of Hypertensive heart disease,C3_Cancel public events,Marshall Islands,MHL,0.001659,percent,2019.0
21,Health,Prevalence of Depressive disorders,C3_Cancel public events,Marshall Islands,MHL,0.027929,percent,2019.0
22,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C3_Cancel public events,Marshall Islands,MHL,7.6,percent,2018.0
23,Economics,Volume of exports,C3_Cancel public events,Marshall Islands,MHL,3.404,percent change,2020.0
25,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C3_Cancel public events,Marshall Islands,MHL,32.2,percent,2020.0
26,Health,Prevalence of down syndrome,C3_Cancel public events,Marshall Islands,MHL,0.000176,percent,2019.0
27,Economics,"Central government debt, total",C3_Cancel public events,Marshall Islands,MHL,48.88687414738051,percent of GDP,2016.0
29,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C3_Cancel public events,Marshall Islands,MHL,99.9999962558097,percent of total,2017.0
32,Demographics,Mobile cellular subscriptions,C3_Cancel public events,Marshall Islands,MHL,27.5586,per 100 people,2019.0
33,Health,Prevalence of chronic kidney disease,C3_Cancel public events,Marshall Islands,MHL,0.085326,percent,2019.0
37,Health,"Nurses and midwives (per 1,000 people)",C3_Cancel public events,Marshall Islands,MHL,3.339,Ones,2018.0
40,Governance,Voice and accountability estimate,C3_Cancel public events,Marshall Islands,MHL,1.136616,score,2019.0
42,Health,"Immunization, measles (% of children ages 12-23 months)",C3_Cancel public events,Marshall Islands,MHL,85.0,percent,2019.0
43,Health,Summary exposure value tobacco,C3_Cancel public events,Marshall Islands,MHL,24.31741,Rate (risk-weighted prevalence),2019.0
45,Environment,"PM2.5 air pollution, mean annual exposure",C3_Cancel public events,Marshall Islands,MHL,10.24133,micrograms per cubic meter,2017.0
47,Economics,Expenditure on health (% of GDP),C3_Cancel public events,Marshall Islands,MHL,12.03895,percent,2017.0
48,Demographics,People with basic handwashing facilities including soap and water (% of population),C3_Cancel public events,Marshall Islands,MHL,82.5021672835689,proportion,2017.0
49,Governance,Aggregate score for the Political Rights category,C3_Cancel public events,Marshall Islands,MHL,38.0,score,2021.0
52,Governance,Human Development Index,C3_Cancel public events,Marshall Islands,MHL,0.704,index,2019.0
55,Governance,Control of corruption estimate,C3_Cancel public events,Marshall Islands,MHL,-0.0434163,score,2019.0
56,Economics,Expenditure on education (% of GDP),C3_Cancel public events,Marshall Islands,MHL,15.52637,percent,2017.0
58,Health,Prevalence of total cancers,C3_Cancel public events,Marshall Islands,MHL,0.00506,percent,2019.0
60,Governance,Political stability and absence of violence/terrorism estimate,C3_Cancel public events,Marshall Islands,MHL,0.8625854,score,2019.0
61,Demographics,Urban population (% of total population),C3_Cancel public events,Marshall Islands,MHL,77.417,total,2019.0
62,Governance,Regulatory quality estimate,C3_Cancel public events,Marshall Islands,MHL,-1.116794,score,2019.0
64,Environment,CO2 emissions (kt),C3_Cancel public events,Marshall Islands,MHL,143.013,kt,2016.0
68,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",C3_Cancel public events,Marshall Islands,MHL,3.5,rating,2019.0
69,Social issues ,Proportion of seats held by women in national parliaments (%),C3_Cancel public events,Marshall Islands,MHL,6.060606061,proportion,2020.0
71,Governance,Aggregate score for the Civil Liberties category,C3_Cancel public events,Marshall Islands,MHL,55.0,score,2021.0
75,Health,Mortality due to COVID-19,C3_Cancel public events,Marshall Islands,MHL,0.0,"Number (cumulative total by Dec 26,2020)",2020.0
76,Health,"Immunization, DPT (% of children ages 12-23 months)",C3_Cancel public events,Marshall Islands,MHL,79.0,percent,2019.0
79,Economics,Expenditure on social protection (% of GDP),C3_Cancel public events,Marshall Islands,MHL,3.59991,percent,2017.0
80,Health,Prevalence of obesity,C3_Cancel public events,Marshall Islands,MHL,52.9,percent,2016.0
83,Environment,CO2 emissions (metric tons per capita),C3_Cancel public events,Marshall Islands,MHL,2.477059,metric tons per capita,2016.0
84,Environment,Access to electricity ,C3_Cancel public events,Marshall Islands,MHL,96.3554763793945,percent of population,2018.0
88,Demographics,People using at least basic sanitation services (% of population),C3_Cancel public events,Marshall Islands,MHL,83.4940573832472,proportion,2017.0
93,Governance,Total freedom in the world score ,C3_Cancel public events,Marshall Islands,MHL,93.0,score,2021.0
96,Economics,"International tourism, receipts",C3_Cancel public events,Marshall Islands,MHL,9000000.0,US Dollar,2018.0
97,Economics,"Foreign direct investment, net",C3_Cancel public events,Marshall Islands,MHL,9752050.0,US Dollar,2018.0
116,Demographics,"Population, total",C3_Cancel public events,Marshall Islands,MHL,58791.0,total,2019.0
117,Demographics,Rural population (% of total population),C3_Cancel public events,Marshall Islands,MHL,22.583,proportion,2019.0
